price,manufacturer,color,had_accident,resold,automatic_transmission
86200,ford,white,0,1,0
50200,bmd,white,0,1,0
70200,renault,white,1,1,1
34200,ford,white,1,1,1
24200,renault,white,1,1,1
6200,bmd,black,0,1,1
19200,renault,white,0,1,1
31200,renault,white,0,0,1
25200,renault,black,1,0,1
128200,bmd,red,1,0,1
83200,renault,white,1,1,1
258200,ford,white,0,1,0
22200,ford,white,1,1,1
109200,renault,white,0,1,1
1200,renault,white,0,1,1
132200,renault,white,1,1,1
37200,bmd,black,0,1,1
47200,bmd,white,0,1,1
50200,ford,white,1,0,1
64200,ford,white,0,1,1
67200,renault,white,0,0,0
81200,renault,red,1,0,1
8200,renault,white,1,1,1
34200,renault,red,0,1,1
57200,bmd,white,1,1,1
3200,bmd,white,0,1,1
61200,bmd,red,1,1,1
154200,renault,white,0,1,1
86200,renault,white,0,1,0
114200,bmd,white,1,1,1
5200,renault,red,0,1,1
10200,renault,white,0,1,1
113200,ford,white,1,0,1
51200,ford,white,1,1,1
68200,bmd,red,1,1,0
171200,volvo,white,1,1,1
158200,renault,black,0,1,1
39200,renault,white,0,1,1
39200,renault,white,0,1,1
3200,renault,red,0,0,1
81200,renault,white,0,1,1
109200,bmd,red,0,0,1
28200,renault,white,0,0,1
56200,renault,black,1,1,1
56200,bmd,white,1,1,1
114200,renault,white,0,1,1
47200,renault,white,0,1,0
70200,renault,red,1,1,1
180200,ford,red,0,1,1
125200,renault,white,0,0,1
58200,renault,white,0,1,0
53200,ford,black,1,0,1
59200,ford,red,0,1,1
65200,renault,white,1,1,1
24200,renault,white,0,0,1
4200,renault,white,0,1,1
46200,ford,red,1,0,0
79200,bmd,white,0,1,1
30200,ford,white,1,0,1
142200,ford,white,0,1,0
51200,renault,white,0,1,1
98200,ford,red,0,1,0
55200,bmd,red,1,0,1
1200,ford,white,1,1,0
132200,bmd,red,0,1,0
30200,ford,red,1,1,1
49200,renault,white,0,1,1
22200,bmd,white,0,1,1
116200,ford,white,0,0,1
9200,renault,black,0,0,0
101200,renault,white,0,0,1
89200,bmd,white,1,1,1
9200,bmd,black,0,1,1
37200,renault,white,0,1,1
39200,bmd,white,0,1,1
77200,renault,red,0,1,1
25200,renault,red,0,1,1
100200,renault,red,1,1,1
119200,toyota,red,1,1,0
86200,renault,red,1,1,1
10200,bmd,red,0,1,1
182200,toyota,white,0,1,0
39200,ford,white,1,1,1
9200,renault,red,1,1,1
75200,bmd,red,0,1,0
102200,renault,red,0,1,0
71200,renault,red,1,0,1
140200,bmd,red,1,1,1
102200,renault,white,1,0,0
59200,renault,black,0,0,0
165200,renault,black,1,1,1
20200,renault,white,0,1,1
121200,renault,white,1,1,1
42200,ford,white,1,1,1
16200,ford,white,1,0,0
37200,renault,black,0,0,1
184200,bmd,red,1,0,1
69200,ford,white,0,1,1
74200,ford,white,0,1,1
8200,bmd,white,0,0,1
30200,ford,white,1,0,1
13200,ford,white,1,0,1
18200,renault,white,0,1,1
27200,bmd,white,0,0,1
64200,bmd,white,1,1,1
191200,ford,white,0,1,1
21200,renault,black,1,1,0
60200,ford,red,1,1,0
59200,renault,black,0,0,1
10200,bmd,black,0,0,0
16200,renault,white,1,1,1
15200,bmd,red,0,1,1
3200,renault,white,0,0,1
79200,ford,white,0,1,1
81200,ford,white,0,1,0
66200,ford,white,1,0,1
10200,renault,white,0,0,1
12200,ford,white,0,1,0
49200,ford,white,1,1,0
137200,bmd,black,1,1,1
27200,renault,white,0,1,0
25200,renault,white,1,0,1
28200,renault,black,0,1,0
95200,renault,white,0,1,1
52200,renault,white,0,1,1
46200,volvo,white,0,1,0
39200,ford,white,1,1,1
29200,renault,red,1,1,0
70200,bmd,black,1,1,0
146200,renault,white,1,0,1
41200,renault,white,0,1,1
15200,renault,white,1,1,1
69200,bmd,white,0,1,1
60200,volvo,white,0,1,1
15200,renault,white,0,1,1
26200,renault,white,0,0,0
79200,bmd,white,0,1,1
145200,bmd,white,1,0,1
4200,renault,white,0,1,1
54200,renault,white,1,1,1
102200,ford,white,0,1,0
20200,bmd,red,0,0,1
59200,bmd,white,1,1,1
15200,renault,black,0,1,0
2200,renault,white,0,1,1
106200,bmd,white,1,0,1
86200,ford,white,1,1,1
86200,toyota,white,1,1,1
133200,bmd,white,1,1,1
14200,bmd,white,0,1,0
19200,renault,red,0,1,1
197200,ford,white,0,1,0
189200,renault,white,0,1,1
16200,ford,white,1,1,1
63200,ford,white,1,1,1
101200,renault,white,0,0,1
39200,bmd,white,0,1,1
7200,bmd,white,0,1,0
88200,bmd,black,0,1,1
187200,renault,white,0,1,1
46200,bmd,white,0,1,1
46200,renault,white,0,1,1
56200,ford,black,1,0,1
104200,toyota,white,0,1,1
206200,ford,white,0,0,1
314200,volvo,black,1,1,1
4200,renault,white,0,1,1
46200,renault,white,0,1,1
18200,ford,black,1,1,1
76200,bmd,white,1,1,1
66200,renault,white,1,1,1
118200,toyota,red,0,1,1
11200,renault,white,0,0,1
100200,renault,white,0,0,1
217200,volvo,black,1,0,1
29200,renault,white,0,1,1
32200,bmd,black,0,0,1
10200,renault,white,0,1,1
21200,bmd,red,0,1,1
47200,renault,white,1,1,0
12200,ford,white,1,1,1
9200,renault,white,0,0,0
40200,ford,black,1,1,1
142200,ford,black,0,0,1
131200,renault,black,1,1,0
89200,renault,red,1,1,1
36200,renault,white,1,0,1
97200,ford,red,0,1,0
44200,renault,white,1,1,1
14200,ford,white,1,0,1
22200,bmd,white,0,1,1
25200,ford,white,1,0,1
135200,renault,white,1,1,1
42200,renault,white,0,1,1
111200,bmd,white,1,1,1
105200,renault,white,1,1,0
59200,bmd,white,1,1,1
190200,ford,white,0,1,1
78200,renault,white,1,1,1
58200,renault,white,0,1,1
105200,renault,white,0,0,1
56200,ford,white,0,1,0
76200,renault,white,1,1,1
7200,renault,white,1,0,1
71200,renault,white,0,1,1
18200,renault,white,0,0,1
75200,ford,white,0,1,1
46200,renault,black,0,0,0
9200,renault,white,0,1,1
194200,ford,white,0,1,1
8200,ford,white,1,1,1
44200,bmd,white,0,1,0
15200,renault,white,0,1,1
58200,renault,white,1,1,0
64200,renault,red,0,1,1
94200,renault,white,1,0,1
6200,renault,white,1,0,1
30200,bmd,red,0,1,0
39200,renault,black,0,1,1
42200,renault,black,0,1,1
23200,renault,white,0,0,1
69200,renault,white,0,1,1
37200,ford,red,1,1,1
1200,renault,red,1,1,1
14200,bmd,red,0,0,1
44200,renault,white,0,1,1
113200,ford,white,0,0,1
46200,renault,red,0,1,0
58200,bmd,white,0,1,1
19200,bmd,red,0,1,0
96200,bmd,black,1,1,1
122200,renault,white,1,0,1
45200,renault,red,0,1,1
26200,bmd,red,0,1,1
266200,toyota,white,0,1,1
22200,ford,white,1,0,1
68200,renault,red,0,1,1
49200,renault,white,0,1,0
32200,bmd,white,0,0,1
122200,ford,black,0,0,0
155200,bmd,white,1,1,1
160200,bmd,white,1,0,1
149200,bmd,white,1,0,1
169200,ford,red,0,1,1
170200,bmd,red,1,0,1
27200,ford,white,1,1,0
16200,renault,red,0,1,1
67200,ford,white,0,1,0
13200,ford,red,1,0,1
44200,renault,black,1,1,1
94200,ford,white,0,1,1
46200,bmd,red,0,0,1
101200,renault,white,1,1,1
43200,ford,white,1,0,0
71200,bmd,black,0,0,1
144200,ford,white,0,1,0
25200,renault,white,0,1,1
76200,bmd,white,1,0,1
59200,ford,white,1,1,1
58200,renault,white,0,0,0
42200,bmd,black,0,1,1
127200,bmd,white,1,0,1
62200,renault,white,0,1,1
80200,renault,white,0,0,1
127200,bmd,white,1,0,1
30200,renault,white,1,1,1
70200,renault,white,0,0,0
106200,bmd,white,1,1,1
168200,bmd,white,1,1,0
22200,bmd,black,0,1,1
86200,renault,white,1,1,0
20200,renault,white,0,1,1
4200,renault,white,0,1,1
28200,renault,black,0,1,0
91200,ford,white,0,1,1
74200,renault,black,1,1,1
35200,renault,red,1,0,1
6200,renault,white,0,1,1
54200,renault,white,0,1,0
7200,renault,white,1,1,1
72200,ford,black,1,1,1
192200,renault,white,0,1,1
37200,ford,white,1,1,1
104200,bmd,white,1,1,1
37200,renault,black,0,0,0
75200,renault,white,0,0,0
54200,renault,white,0,1,1
31200,renault,black,0,0,0
41200,renault,white,0,1,1
116200,ford,white,0,1,1
16200,renault,white,0,1,0
7200,renault,white,1,1,0
78200,renault,black,1,0,1
107200,bmd,white,1,0,0
109200,bmd,white,1,1,1
36200,renault,white,0,0,1
118200,bmd,white,0,1,1
82200,ford,white,1,0,1
12200,bmd,red,0,0,1
52200,renault,red,0,1,1
8200,renault,black,0,1,1
89200,renault,black,1,1,1
24200,renault,white,0,1,1
166200,renault,white,1,1,0
139200,renault,black,0,0,1
55200,renault,white,0,1,1
144200,ford,white,0,1,0
143200,volvo,white,1,1,1
89200,ford,white,0,0,1
1200,ford,white,1,1,1
65200,renault,white,0,0,1
27200,bmd,red,0,0,1
126200,bmd,white,1,0,1
174200,ford,red,0,0,1
136200,renault,white,1,0,1
33200,renault,white,0,1,1
23200,renault,black,0,1,1
187200,bmd,white,1,1,1
88200,ford,red,0,1,1
115200,ford,red,0,0,1
110200,ford,white,0,1,1
109200,bmd,white,1,0,1
38200,renault,black,1,1,1
4200,bmd,black,0,1,0
270200,bmd,white,1,1,1
97200,renault,white,1,0,0
14200,renault,white,1,1,1
65200,ford,white,1,1,1
11200,bmd,white,0,1,1
101200,bmd,black,1,1,1
88200,ford,white,0,0,1
74200,renault,white,1,1,1
10200,renault,white,0,1,0
9200,ford,white,1,0,1
43200,renault,white,1,1,1
7200,ford,white,1,1,1
63200,ford,red,1,1,1
44200,bmd,white,0,0,1
34200,ford,white,0,0,1
76200,ford,white,0,1,0
46200,renault,white,1,0,0
54200,ford,black,1,1,1
114200,renault,white,0,1,1
61200,renault,red,0,0,1
113200,renault,white,0,1,1
56200,ford,white,1,1,1
96200,renault,white,0,1,1
16200,bmd,white,0,1,0
135200,bmd,white,1,0,1
27200,renault,red,1,1,1
19200,renault,red,1,0,1
119200,renault,white,0,1,1
87200,renault,white,1,1,1
67200,renault,white,1,1,1
47200,ford,white,0,0,1
12200,renault,black,0,0,1
119200,ford,red,0,0,1
183200,renault,white,0,1,0
10200,renault,red,1,1,1
36200,ford,red,1,1,1
28200,ford,white,1,1,1
70200,renault,white,0,1,1
27200,renault,white,0,1,0
72200,renault,red,1,1,0
79200,renault,white,1,1,1
113200,renault,black,0,0,1
51200,renault,white,0,0,1
109200,bmd,white,1,1,1
54200,ford,white,0,0,1
44200,renault,white,1,1,1
52200,renault,black,0,1,0
226200,bmd,red,1,1,0
111200,renault,white,1,0,1
47200,renault,white,0,1,1
76200,ford,white,0,1,0
61200,ford,white,0,0,1
41200,bmd,white,0,1,1
152200,renault,white,1,0,1
79200,renault,white,1,1,1
73200,renault,black,1,1,0
16200,renault,white,0,1,1
131200,bmd,white,1,1,1
47200,renault,white,0,0,1
191200,ford,white,0,0,1
7200,renault,white,1,0,1
59200,bmd,white,0,1,1
33200,ford,white,1,0,1
80200,renault,white,0,1,0
203200,ford,white,0,1,1
52200,bmd,white,0,1,1
17200,ford,white,0,1,0
47200,renault,white,0,1,0
1200,ford,white,1,0,0
25200,bmd,white,1,1,1
88200,ford,black,1,1,1
103200,renault,white,1,1,1
40200,bmd,white,1,1,1
38200,renault,white,0,1,1
63200,ford,white,0,1,1
93200,renault,white,0,0,1
64200,toyota,white,1,1,1
17200,ford,white,1,1,1
59200,renault,white,1,1,1
150200,bmd,white,1,1,1
17200,renault,white,0,0,1
11200,renault,white,0,1,1
13200,renault,white,0,1,1
38200,renault,red,1,1,1
178200,renault,red,0,1,1
18200,ford,white,1,1,1
39200,renault,white,1,1,0
183200,renault,white,0,1,1
36200,renault,white,0,1,1
61200,renault,black,0,1,1
18200,renault,white,1,1,1
97200,ford,red,0,0,1
65200,renault,red,0,0,1
84200,ford,white,0,1,1
9200,bmd,white,0,0,1
76200,ford,white,0,1,1
93200,bmd,white,1,1,1
164200,volvo,black,1,1,1
6200,renault,white,1,0,1
23200,ford,black,1,0,1
17200,renault,red,1,1,1
133200,bmd,white,1,1,1
77200,volvo,white,0,1,1
11200,renault,white,1,1,1
76200,ford,white,1,0,1
141200,renault,white,0,1,1
47200,bmd,white,1,1,1
87200,bmd,black,0,1,1
47200,renault,red,0,0,0
35200,ford,white,0,0,0
127200,renault,red,1,1,1
53200,ford,black,1,1,1
123200,bmd,white,1,1,0
113200,bmd,white,1,1,1
53200,renault,white,0,0,1
10200,renault,white,1,1,1
40200,renault,white,1,1,1
44200,bmd,white,0,1,1
73200,renault,white,1,1,1
67200,ford,white,1,0,1
67200,renault,white,1,0,0
101200,bmd,red,1,1,1
203200,renault,white,1,1,1
104200,volvo,white,0,0,1
40200,renault,white,0,1,1
19200,renault,red,0,0,1
233200,bmd,white,1,0,1
87200,renault,black,0,0,1
51200,renault,white,0,1,1
206200,ford,red,0,1,1
136200,ford,white,0,0,1
98200,bmd,white,1,0,1
89200,renault,black,1,1,0
17200,bmd,black,0,1,1
18200,ford,white,1,0,0
45200,renault,white,0,1,1
120200,ford,white,0,1,1
80200,renault,white,0,0,1
70200,ford,white,1,1,0
189200,bmd,white,1,1,1
91200,renault,white,0,0,1
174200,ford,white,0,1,1
141200,renault,white,1,1,1
84200,ford,white,1,1,1
103200,renault,red,0,0,1
68200,bmd,black,0,0,1
74200,bmd,red,0,1,1
17200,ford,white,1,0,1
91200,renault,black,0,1,0
153200,bmd,red,1,1,1
31200,ford,red,1,1,1
115200,bmd,white,1,1,1
16200,ford,white,1,1,1
9200,renault,white,0,1,0
36200,renault,white,0,1,1
24200,bmd,white,0,0,1
31200,renault,white,1,1,1
4200,volvo,white,0,0,1
29200,bmd,red,0,1,1
15200,renault,white,1,0,1
12200,ford,black,1,1,0
1200,renault,white,0,1,1
68200,renault,white,1,1,0
17200,renault,white,1,1,1
113200,bmd,white,1,1,0
41200,renault,red,1,0,1
76200,renault,white,1,1,0
115200,ford,black,0,1,1
66200,renault,white,1,1,1
50200,renault,white,0,1,1
54200,renault,white,1,0,0
82200,renault,white,1,1,1
97200,bmd,white,1,1,1
117200,renault,white,0,1,1
50200,renault,white,0,0,1
79200,renault,white,0,1,1
37200,renault,white,1,1,1
39200,renault,black,1,1,1
74200,bmd,red,1,1,1
18200,ford,white,1,1,1
11200,ford,white,1,1,1
62200,renault,white,0,1,1
49200,ford,white,1,1,1
21200,ford,white,1,0,1
24200,ford,red,1,1,1
36200,renault,white,0,0,1
231200,ford,black,0,0,1
59200,ford,white,0,1,1
40200,bmd,white,0,1,1
67200,renault,white,0,1,1
65200,renault,black,0,1,0
79200,renault,white,0,0,1
61200,ford,white,1,1,1
119200,volvo,red,1,1,0
133200,ford,red,0,1,1
44200,renault,white,0,1,1
36200,renault,red,1,1,1
55200,ford,white,1,0,1
92200,renault,red,0,1,1
11200,renault,white,0,1,1
71200,renault,red,0,0,1
101200,renault,white,1,1,0
78200,renault,white,1,1,0
91200,renault,white,0,0,1
8200,renault,red,1,1,0
148200,bmd,white,1,1,0
17200,ford,white,1,1,1
51200,renault,white,1,1,1
10200,renault,white,0,1,1
104200,volvo,white,0,1,0
147200,renault,white,1,1,1
49200,bmd,white,0,1,1
121200,ford,red,0,0,1
98200,renault,white,0,0,0
6200,renault,white,0,1,1
91200,renault,black,1,1,1
127200,bmd,white,1,0,0
4200,bmd,white,0,0,1
161200,ford,white,0,1,0
172200,ford,black,0,1,0
123200,bmd,white,1,1,0
79200,renault,white,1,1,0
58200,bmd,white,0,1,1
94200,renault,white,1,1,1
63200,renault,white,1,0,1
112200,bmd,white,1,1,1
184200,toyota,white,0,0,1
17200,bmd,white,0,1,1
16200,bmd,white,0,1,0
18200,bmd,black,0,1,1
113200,renault,red,0,1,0
33200,renault,black,0,1,0
23200,renault,white,1,0,1
9200,bmd,white,0,0,0
143200,renault,white,0,1,0
133200,renault,white,1,1,1
87200,renault,white,0,0,0
6200,renault,white,0,1,1
121200,toyota,white,0,1,1
161200,ford,red,0,1,1
33200,renault,white,1,1,1
50200,renault,red,0,1,0
136200,ford,white,1,1,1
63200,bmd,white,1,1,1
74200,renault,red,0,1,1
81200,bmd,white,1,0,1
16200,bmd,black,0,1,1
67200,renault,white,0,0,0
66200,ford,white,0,1,1
137200,renault,white,1,1,1
9200,renault,white,0,1,1
37200,renault,white,0,1,1
154200,bmd,red,1,0,1
21200,ford,white,1,1,0
54200,renault,red,1,1,1
56200,ford,black,0,1,1
1200,bmd,white,0,0,1
24200,bmd,white,0,0,0
19200,renault,white,0,1,1
64200,ford,white,0,1,1
20200,ford,white,1,1,1
50200,renault,white,1,1,1
49200,bmd,white,0,1,1
192200,bmd,white,1,1,1
56200,ford,red,1,0,1
119200,ford,white,1,1,1
92200,ford,white,0,1,1
32200,renault,black,1,1,1
102200,bmd,white,1,1,0
107200,bmd,white,1,0,1
57200,ford,red,1,1,1
68200,ford,white,1,1,1
84200,renault,white,1,0,1
97200,renault,white,1,1,1
43200,bmd,red,0,1,0
8200,bmd,white,0,1,0
118200,renault,white,1,1,0
20200,renault,red,0,1,1
11200,renault,white,0,0,1
83200,ford,white,0,0,0
110200,bmd,white,1,0,1
107200,renault,red,1,1,1
50200,bmd,red,1,1,1
102200,renault,white,0,1,1
49200,renault,white,1,1,1
91200,toyota,white,1,1,1
44200,renault,black,0,1,1
50200,renault,red,0,1,1
49200,volvo,red,0,1,1
49200,renault,black,0,1,1
81200,renault,white,1,1,1
60200,renault,red,1,1,1
136200,ford,white,0,1,1
16200,renault,black,0,0,0
1200,toyota,white,1,1,1
64200,ford,white,1,1,1
9200,ford,white,1,0,1
10200,bmd,red,0,1,1
30200,ford,white,1,0,1
64200,ford,white,1,1,1
12200,volvo,red,0,1,1
27200,bmd,white,0,0,1
43200,renault,white,1,1,1
54200,ford,white,0,1,0
89200,bmd,black,1,1,1
63200,bmd,white,1,1,0
72200,renault,white,1,1,1
83200,bmd,white,0,1,1
1200,bmd,white,0,1,1
18200,renault,white,1,1,1
134200,ford,red,0,1,1
46200,bmd,white,0,1,1
116200,bmd,white,1,1,1
199200,volvo,white,1,1,1
49200,volvo,white,0,1,1
38200,renault,black,0,1,1
97200,toyota,white,1,1,1
5200,renault,white,0,1,1
17200,renault,white,1,1,1
46200,bmd,white,0,1,0
13200,ford,red,1,0,0
35200,bmd,white,1,0,1
23200,renault,black,0,1,1
85200,renault,white,1,1,1
83200,renault,white,0,0,1
6200,renault,white,0,1,1
165200,bmd,white,1,1,1
85200,renault,white,1,1,1
82200,renault,black,1,0,0
13200,ford,black,1,0,1
9200,bmd,white,0,0,0
89200,renault,red,1,1,1
55200,bmd,white,0,1,1
131200,ford,white,0,1,1
93200,renault,red,1,1,1
165200,bmd,white,1,0,1
79200,ford,white,0,1,1
83200,renault,red,0,1,1
63200,volvo,red,0,1,1
33200,bmd,white,0,1,0
93200,ford,white,0,0,1
118200,ford,red,0,1,0
11200,ford,red,1,0,1
127200,toyota,black,0,1,1
65200,renault,white,1,1,1
129200,ford,white,0,1,0
189200,volvo,white,1,1,1
153200,ford,red,0,1,1
152200,toyota,white,0,1,1
2200,renault,white,1,0,0
67200,renault,black,0,1,1
13200,ford,black,1,1,0
51200,renault,white,1,1,1
165200,renault,black,1,1,0
23200,renault,white,0,1,1
103200,renault,red,0,1,1
5200,renault,black,0,1,1
116200,bmd,white,1,1,1
36200,renault,white,0,1,1
50200,renault,red,1,1,1
45200,volvo,white,0,0,1
2200,renault,white,1,0,1
72200,bmd,white,1,0,0
34200,renault,white,1,1,0
72200,bmd,white,1,0,1
86200,renault,white,0,1,0
12200,renault,white,0,1,1
85200,volvo,white,0,1,1
64200,ford,black,0,1,0
23200,ford,red,1,0,1
95200,renault,red,0,0,1
65200,renault,white,1,1,1
36200,renault,black,0,1,0
1200,renault,white,0,0,0
20200,renault,red,1,0,1
142200,renault,white,0,1,1
43200,renault,white,0,1,1
126200,renault,white,1,1,1
88200,ford,white,0,1,1
50200,ford,white,1,0,1
89200,renault,white,0,1,1
101200,renault,white,1,1,1
22200,renault,white,1,1,1
45200,renault,white,1,0,1
60200,renault,white,0,1,1
86200,ford,white,0,0,1
20200,bmd,black,0,1,1
8200,bmd,white,0,0,0
93200,renault,white,1,1,1
106200,ford,white,0,1,0
38200,renault,white,0,1,1
46200,bmd,white,0,1,0
38200,renault,red,1,0,1
103200,ford,white,0,1,1
3200,bmd,red,0,1,0
48200,bmd,black,0,0,1
34200,renault,white,0,1,1
76200,ford,white,1,1,1
77200,renault,white,0,1,1
7200,renault,white,1,0,1
126200,bmd,white,1,1,1
75200,ford,white,0,1,0
109200,renault,white,0,1,1
4200,renault,red,1,1,1
124200,renault,white,1,1,1
92200,ford,red,0,1,1
102200,bmd,white,1,1,1
46200,renault,white,0,1,1
107200,renault,white,1,1,1
116200,bmd,white,1,1,1
169200,renault,white,1,1,1
188200,bmd,red,1,1,1
113200,renault,white,0,0,1
34200,ford,white,1,1,0
70200,bmd,red,1,1,1
21200,renault,white,1,1,1
192200,ford,red,0,1,1
1200,bmd,red,0,1,0
174200,renault,white,0,0,1
50200,bmd,white,1,0,1
180200,ford,red,0,1,0
187200,bmd,white,1,1,0
32200,ford,white,1,1,1
124200,renault,white,0,1,1
152200,bmd,red,1,1,0
17200,renault,white,1,1,0
11200,renault,white,0,0,1
61200,renault,white,1,0,1
6200,bmd,white,0,1,1
40200,renault,white,0,1,1
111200,renault,white,0,0,1
147200,renault,white,0,1,1
45200,ford,white,1,1,1
35200,renault,black,1,1,1
111200,bmd,white,1,0,1
36200,bmd,white,0,1,1
34200,renault,white,0,0,1
22200,renault,white,0,1,1
43200,renault,black,0,1,0
85200,toyota,white,1,1,1
33200,renault,white,0,0,1
4200,renault,white,1,1,1
59200,ford,white,0,1,1
135200,bmd,black,1,1,1
59200,bmd,white,0,1,0
118200,bmd,red,1,1,1
7200,ford,white,1,1,1
47200,renault,black,1,1,0
13200,renault,white,1,1,1
7200,renault,white,1,1,1
9200,renault,white,0,1,1
74200,renault,white,0,0,1
120200,bmd,white,1,1,1
70200,renault,black,1,1,1
227200,bmd,black,1,0,1
117200,ford,black,0,1,1
42200,renault,white,1,1,1
49200,renault,white,1,0,1
55200,renault,white,0,1,1
171200,renault,white,1,0,0
23200,renault,white,0,1,0
68200,bmd,black,0,1,1
36200,bmd,white,1,1,0
13200,renault,white,1,1,0
102200,renault,white,0,1,1
64200,renault,white,1,1,1
15200,renault,red,0,1,1
156200,volvo,red,1,1,1
122200,bmd,white,1,1,1
10200,ford,white,1,0,1
13200,ford,white,1,0,1
88200,renault,red,1,1,1
41200,renault,white,0,1,0
94200,renault,white,0,0,0
38200,renault,black,1,1,1
131200,renault,white,0,1,1
158200,bmd,red,1,1,0
43200,renault,white,0,1,1
8200,renault,white,0,0,0
7200,renault,white,1,0,1
10200,renault,white,1,0,1
14200,renault,white,0,1,1
99200,bmd,white,1,0,1
105200,ford,white,0,1,1
4200,renault,white,0,1,1
28200,renault,white,0,1,1
7200,renault,white,1,1,1
41200,ford,white,1,1,1
16200,ford,red,1,1,1
19200,bmd,white,0,0,0
163200,renault,red,1,0,1
68200,ford,white,1,1,1
77200,bmd,white,0,1,0
62200,ford,white,1,1,1
77200,renault,white,0,0,0
74200,renault,white,0,1,1
11200,bmd,white,0,0,1
111200,bmd,red,1,1,0
85200,renault,white,1,1,1
5200,bmd,red,0,0,0
43200,renault,red,1,0,1
57200,renault,white,1,1,0
51200,ford,red,1,0,1
60200,bmd,white,1,0,1
55200,ford,white,0,0,1
45200,bmd,black,0,0,1
155200,bmd,white,1,0,1
11200,renault,white,0,1,1
161200,ford,black,0,1,0
65200,ford,white,1,1,1
33200,renault,white,0,0,1
47200,renault,red,0,1,1
6200,renault,white,0,0,1
68200,renault,black,1,1,1
54200,renault,black,1,0,1
62200,renault,white,1,1,1
58200,volvo,white,0,1,1
40200,bmd,red,1,1,1
189200,ford,red,0,0,0
154200,ford,white,0,1,1
103200,bmd,red,1,1,1
138200,renault,white,1,1,0
77200,ford,black,0,1,1
53200,renault,white,1,0,1
157200,bmd,black,1,1,1
154200,bmd,white,1,1,1
27200,renault,red,1,0,1
123200,renault,red,1,1,1
119200,bmd,black,1,0,1
9200,renault,white,0,0,1
103200,renault,white,0,1,1
120200,ford,white,0,1,1
12200,ford,white,0,1,1
38200,renault,white,1,1,0
14200,renault,red,0,0,1
153200,renault,black,1,1,1
64200,renault,white,0,1,1
55200,renault,red,0,0,1
3200,renault,white,0,0,1
5200,bmd,white,0,1,0
84200,renault,red,1,0,0
57200,ford,red,0,0,1
35200,renault,white,0,0,1
54200,renault,white,1,1,0
45200,renault,white,1,0,0
41200,volvo,white,0,1,1
41200,bmd,black,0,1,1
36200,ford,white,0,1,1
11200,renault,white,0,1,1
112200,renault,white,0,1,0
4200,renault,red,0,1,1
111200,renault,red,0,1,0
53200,renault,white,1,1,1
11200,bmd,black,0,1,1
78200,bmd,white,0,0,1
79200,bmd,white,1,1,1
123200,bmd,white,1,0,1
90200,renault,white,0,1,1
9200,renault,red,1,0,1
31200,bmd,red,0,1,1
73200,renault,white,0,0,0
13200,renault,red,1,0,0
6200,renault,white,1,0,1
42200,ford,white,1,1,0
25200,renault,white,0,1,1
133200,bmd,white,1,1,1
38200,renault,red,1,1,1
111200,ford,white,0,1,1
60200,bmd,white,0,1,1
32200,bmd,white,0,0,1
251200,ford,white,0,1,1
82200,ford,white,0,1,0
37200,renault,red,0,0,1
57200,bmd,white,0,1,1
65200,bmd,black,0,0,0
160200,ford,white,0,1,1
77200,bmd,red,0,0,1
55200,renault,white,1,0,1
213200,volvo,white,1,1,1
77200,renault,white,1,0,1
161200,bmd,red,1,1,1
44200,renault,white,1,0,1
138200,renault,white,1,0,1
163200,ford,black,0,1,1
41200,bmd,white,0,1,1
168200,renault,white,0,0,1
293200,ford,red,0,1,1
27200,renault,white,1,1,1
38200,renault,white,0,1,1
36200,renault,white,1,1,1
18200,renault,white,0,1,1
95200,bmd,white,1,0,1
94200,ford,white,0,0,1
81200,renault,white,1,1,1
112200,ford,red,0,1,1
72200,renault,black,1,1,1
118200,ford,white,0,0,1
208200,volvo,white,1,1,1
76200,bmd,black,1,0,1
82200,ford,red,1,0,1
118200,bmd,white,1,1,1
54200,renault,red,0,1,1
128200,renault,white,0,1,0
53200,bmd,white,1,1,1
120200,bmd,white,0,1,1
98200,ford,white,0,1,1
53200,renault,white,0,0,1
15200,bmd,white,0,1,1
21200,bmd,white,0,1,1
159200,ford,white,0,1,1
127200,volvo,white,1,1,1
62200,renault,white,0,1,1
132200,ford,white,0,1,1
114200,bmd,white,1,1,0
97200,bmd,black,1,1,1
143200,renault,white,0,0,0
22200,renault,white,1,1,1
98200,bmd,black,1,1,1
52200,renault,red,1,1,1
57200,ford,white,1,0,1
129200,bmd,white,1,1,1
66200,ford,black,1,1,1
147200,renault,red,1,1,1
14200,renault,white,1,0,1
95200,renault,white,0,1,1
81200,ford,white,0,1,1
13200,renault,white,1,1,1
43200,renault,white,0,1,0
63200,renault,white,0,0,1
75200,bmd,black,0,1,1
60200,renault,white,0,1,0
45200,renault,black,1,1,1
209200,toyota,red,0,1,0
172200,ford,white,0,1,1
18200,renault,red,1,1,1
81200,ford,white,0,1,0
11200,renault,white,1,1,1
37200,bmd,white,0,1,0
158200,renault,red,0,1,1
47200,renault,white,0,1,1
183200,bmd,white,1,0,1
57200,ford,white,1,0,1
30200,bmd,red,0,1,1
188200,ford,red,0,1,1
133200,toyota,white,0,0,0
46200,renault,black,0,1,1
40200,renault,white,0,0,1
29200,renault,white,0,1,1
53200,renault,white,1,1,1
48200,bmd,white,1,1,1
65200,ford,white,1,1,0
100200,renault,red,1,1,1
14200,renault,red,1,1,1
57200,renault,white,0,1,1
